Label,Message
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
0,if you text on your way to cup stop that should work. And that should be BUS
0,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
0,R we still meeting 4 dinner tonight?
0,.Please charge my mobile when you get up in morning.
0,I said its okay. Sorry
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
0,Tell me whos this pls:-)
0,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her"
0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
0,I'm in office now . I will call you  &lt;#&gt;  min:)
0,Ok thanx...
0,I'm in office now da:)where are you?
0,Thanks for ve lovely wisheds. You rock
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
0,Guess who spent all last night phasing in and out of the fourth dimension
0,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
0,Thanks  and ! Or bomb and date as my phone wanted to say! 
0,"2 celebrate my bday, y else?"
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,Lol wtf random. Btw is that your lunch break
0,Just got outta class gonna go gym.
0,Did you try making another butt.
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
0,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
0,Nope thats fine. I might have a nap tho! 
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
0,Dear i have reache room
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
0,Also hi wesley how've you been
0,I can take you at like noon
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
0,Mode men or have you left.
0,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
0,"Received, understood n acted upon!"
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,I emailed yifeng my part oredi.. Can ü get it fr him..
0,Aight what time you want me to come up?
0,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
0,U should make a fb list
0,I've reached sch already...
0,At home by the way
0,If You mean the website. Yes.
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
0,Nah im goin 2 the wrks with j wot bout u?
0,So when do you wanna gym harri
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
0,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0,"Yeah, we got one lined up for us"
0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
0,"Oops, I'll let you know when my roommate's done"
0,Pls dont restrict her from eating anythin she likes for the next two days.
0,Then u drive lor.
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
0,Am surfing online store. For offers do you want to buy any thing.
0,I'll meet you in the lobby
0,Can you use foreign stamps for whatever you send them off for? 
0,Oh god i am happy to see your message after 3 days
0,I HAVE A DATE ON SUNDAY WITH WILL!!
0,WHAT TIME U WRKIN?
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
0,… and don‘t worry we‘ll have finished by march … ish!
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
0,Speaking of does he have any cash yet?
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
0,What does the dance river do?
0,I dunno lei... Like dun haf...
0,"They can try! They can get lost, in fact. Tee hee"
0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
0,"K, I'll work something out"
1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
0,U too...
0,"I'll see, but prolly yeah"
0,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
0,We can go 4 e normal pilates after our intro...  
0,Hmmm.but you should give it on one day..
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
0,Remember on that day..
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
0,Rats. Hey did u ever vote for the next themes?
0,Neshanth..tel me who r u?
0,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
0,Aaooooright are you at work?
0,Men like shorter ladies. Gaze up into his eyes.
0,"Its ok., i just askd did u knw tht no?"
0,Gd luck 4 ur exams :-)
0,Really do hope the work doesnt get stressful. Have a gr8 day.
0,When you guys planning on coming over?
0,I was just callin to say hi. Take care bruv!
0,I don't think he has spatula hands!
0,I anything lor...
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
0,You'll never believe this but i have actually got off at taunton. Wow
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
0,My friends use to call the same.
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
1,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk."
0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
0,Lol its ok I didn't remember til last nite
0,"Aight, text me tonight and we'll see what's up"
0,Hey i will be late... i'm at amk. Need to drink tea or coffee
0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
0,Ok...
0,Take us out shopping and Mark will distract Isaiah.=D
0,Sending you greetings of joy and happiness. Do have a gr8 evening
0,"Just arrived, see you in a couple days &lt;3"
0,East coast
0,"Sorry, I'll call later in meeting"
0,"Hurry up, I've been weed-deficient for like three days"
0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
0,Ok anyway no need to change with what you said
0,U in town alone?
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
0,Yes watching footie but worried we're going to blow it - Phil Neville?
0,Ya it came a while ago
1,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
0,From here after The performance award is calculated every two month.not for current one month period..
0,Any pain on urination any thing else?
0,Okie... Thanx...
0,Ok then u tell me wat time u coming later lor.
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
0,My uncles in Atlanta. Wish you guys a great semester.
0,Lol your always so convincing.
0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
0,"If we hit it off, you can move in with me :)"
0,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.
0,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
0,Ok.ok ok..then..whats ur todays plan
0,Watching tv lor. Nice one then i like lor.
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
